year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2018,R,Arts and Recreation Services,a_0,Operating profit before tax,159,DOLLARS(millions)
2018,R,Arts and Recreation Services,a_0,Total assets,1537,DOLLARS(millions)
2018,R,Arts and Recreation Services,a_0,Fixed tangible assets,939,DOLLARS(millions)
2018,R,Arts and Recreation Services,b_1-5,Activity unit,2460,COUNT
2018,R,Arts and Recreation Services,b_1-5,Rolling mean employees,4932,COUNT
2018,R,Arts and Recreation Services,b_1-5,Salaries and wages paid,167,DOLLARS(millions)
2018,R,Arts and Recreation Services,b_1-5,"Sales, government funding, grants and subsidies",619,DOLLARS(millions)
2018,R,Arts and Recreation Services,b_1-5,Total income,779,DOLLARS(millions)
2018,R,Arts and Recreation Services,b_1-5,Total expenditure,721,DOLLARS(millions)
2018,R,Arts and Recreation Services,b_1-5,Operating profit before tax,40,DOLLARS(millions)
2018,R,Arts and Recreation Services,b_1-5,Total assets,1304,DOLLARS(millions)
2018,R,Arts and Recreation Services,b_1-5,Fixed tangible assets,803,DOLLARS(millions)
2018,R,Arts and Recreation Services,c_6-9,Activity unit,333,COUNT
2018,R,Arts and Recreation Services,c_6-9,Rolling mean employees,2424,COUNT
2018,R,Arts and Recreation Services,c_6-9,Salaries and wages paid,67,DOLLARS(millions)
2018,R,Arts and Recreation Services,c_6-9,"Sales, government funding, grants and subsidies",300,DOLLARS(millions)
2018,R,Arts and Recreation Services,c_6-9,Total income,337,DOLLARS(millions)
2018,R,Arts and Recreation Services,c_6-9,Total expenditure,324,DOLLARS(millions)
2018,R,Arts and Recreation Services,c_6-9,Operating profit before tax,13,DOLLARS(millions)
2018,R,Arts and Recreation Services,c_6-9,Total assets,369,DOLLARS(millions)
2018,R,Arts and Recreation Services,c_6-9,Fixed tangible assets,257,DOLLARS(millions)
2018,R,Arts and Recreation Services,d_10-19,Activity unit,354,COUNT
2018,R,Arts and Recreation Services,d_10-19,Rolling mean employees,4776,COUNT
2018,R,Arts and Recreation Services,d_10-19,Salaries and wages paid,165,DOLLARS(millions)
2018,R,Arts and Recreation Services,d_10-19,"Sales, government funding, grants and subsidies",419,DOLLARS(millions)
2018,R,Arts and Recreation Services,d_10-19,Total income,538,DOLLARS(millions)
2018,R,Arts and Recreation Services,d_10-19,Total expenditure,505,DOLLARS(millions)
2018,R,Arts and Recreation Services,d_10-19,Operating profit before tax,34,DOLLARS(millions)
2018,R,Arts and Recreation Services,d_10-19,Total assets,729,DOLLARS(millions)
2018,R,Arts and Recreation Services,d_10-19,Fixed tangible assets,480,DOLLARS(millions)
2018,R,Arts and Recreation Services,e_20-49,Activity unit,222,COUNT
2018,R,Arts and Recreation Services,e_20-49,Rolling mean employees,6651,COUNT
2018,R,Arts and Recreation Services,e_20-49,Salaries and wages paid,237,DOLLARS(millions)
2018,R,Arts and Recreation Services,e_20-49,"Sales, government funding, grants and subsidies",768,DOLLARS(millions)
2018,R,Arts and Recreation Services,e_20-49,Total income,993,DOLLARS(millions)
2018,R,Arts and Recreation Services,e_20-49,Total expenditure,987,DOLLARS(millions)
2018,R,Arts and Recreation Services,e_20-49,Operating profit before tax,C,DOLLARS(millions)
2018,R,Arts and Recreation Services,e_20-49,Total assets,1995,DOLLARS(millions)
2018,R,Arts and Recreation Services,e_20-49,Fixed tangible assets,1587,DOLLARS(millions)
2018,R,Arts and Recreation Services,f_50-99,Activity unit,51,COUNT
2018,R,Arts and Recreation Services,f_50-99,Rolling mean employees,3366,COUNT
2018,R,Arts and Recreation Services,f_50-99,Salaries and wages paid,109,DOLLARS(millions)
2018,R,Arts and Recreation Services,f_50-99,"Sales, government funding, grants and subsidies",343,DOLLARS(millions)
2018,R,Arts and Recreation Services,f_50-99,Total income,414,DOLLARS(millions)
2018,R,Arts and Recreation Services,f_50-99,Total expenditure,388,DOLLARS(millions)
2018,R,Arts and Recreation Services,f_50-99,Operating profit before tax,23,DOLLARS(millions)
2018,R,Arts and Recreation Services,f_50-99,Total assets,969,DOLLARS(millions)
2018,R,Arts and Recreation Services,f_50-99,Fixed tangible assets,555,DOLLARS(millions)
2018,R,Arts and Recreation Services,g_100-199,Activity unit,18,COUNT
2018,R,Arts and Recreation Services,g_100-199,Rolling mean employees,2085,COUNT
2018,R,Arts and Recreation Services,g_100-199,Salaries and wages paid,81,DOLLARS(millions)
2018,R,Arts and Recreation Services,g_100-199,"Sales, government funding, grants and subsidies",718,DOLLARS(millions)
2018,R,Arts and Recreation Services,g_100-199,Total income,745,DOLLARS(millions)
2018,R,Arts and Recreation Services,g_100-199,Total expenditure,444,DOLLARS(millions)
2018,R,Arts and Recreation Services,g_100-199,Operating profit before tax,C,DOLLARS(millions)
2018,R,Arts and Recreation Services,g_100-199,Total assets,361,DOLLARS(millions)
2018,R,Arts and Recreation Services,g_100-199,Fixed tangible assets,107,DOLLARS(millions)
2018,R,Arts and Recreation Services,h_200+,Activity unit,15,COUNT
2018,R,Arts and Recreation Services,h_200+,Rolling mean employees,10257,COUNT
2018,R,Arts and Recreation Services,h_200+,Salaries and wages paid,471,DOLLARS(millions)
2018,R,Arts and Recreation Services,h_200+,"Sales, government funding, grants and subsidies",3643,DOLLARS(millions)
2018,R,Arts and Recreation Services,h_200+,Total income,3802,DOLLARS(millions)
2018,R,Arts and Recreation Services,h_200+,Total expenditure,3387,DOLLARS(millions)
2018,R,Arts and Recreation Services,h_200+,Operating profit before tax,427,DOLLARS(millions)
2018,R,Arts and Recreation Services,h_200+,Total assets,3592,DOLLARS(millions)
2018,R,Arts and Recreation Services,h_200+,Fixed tangible assets,2625,DOLLARS(millions)
2018,R,Arts and Recreation Services,i_Industry_Total,Activity unit,9870,COUNT
2018,R,Arts and Recreation Services,i_Industry_Total,Rolling mean employees,34494,COUNT
2018,R,Arts and Recreation Services,i_Industry_Total,Salaries and wages paid,1406,DOLLARS(millions)
2018,R,Arts and Recreation Services,i_Industry_Total,"Sales, government funding, grants and subsidies",7636,DOLLARS(millions)
2018,R,Arts and Recreation Services,i_Industry_Total,Total income,8554,DOLLARS(millions)
2018,R,Arts and Recreation Services,i_Industry_Total,Total expenditure,7526,DOLLARS(millions)
2018,R,Arts and Recreation Services,i_Industry_Total,Operating profit before tax,1004,DOLLARS(millions)
2018,R,Arts and Recreation Services,i_Industry_Total,Total assets,10857,DOLLARS(millions)
2018,R,Arts and Recreation Services,i_Industry_Total,Fixed tangible assets,7353,DOLLARS(millions)
2018,S,Other Services,a_0,Activity unit,9894,COUNT
2018,S,Other Services,a_0,Rolling mean employees,0,COUNT
2018,S,Other Services,a_0,Salaries and wages paid,226,DOLLARS(millions)
2018,S,Other Services,a_0,"Sales, government funding, grants and subsidies",1292,DOLLARS(millions)
2018,S,Other Services,a_0,Total income,1561,DOLLARS(millions)
2018,S,Other Services,a_0,Total expenditure,1265,DOLLARS(millions)
2018,S,Other Services,a_0,Operating profit before tax,262,DOLLARS(millions)
2018,S,Other Services,a_0,Total assets,2987,DOLLARS(millions)
2018,S,Other Services,a_0,Fixed tangible assets,1235,DOLLARS(millions)
2018,S,Other Services,b_1-5,Activity unit,9246,COUNT
2018,S,Other Services,b_1-5,Rolling mean employees,21126,COUNT
2018,S,Other Services,b_1-5,Salaries and wages paid,972,DOLLARS(millions)
2018,S,Other Services,b_1-5,"Sales, government funding, grants and subsidies",2856,DOLLARS(millions)
2018,S,Other Services,b_1-5,Total income,3142,DOLLARS(millions)
2018,S,Other Services,b_1-5,Total expenditure,2834,DOLLARS(millions)
2018,S,Other Services,b_1-5,Operating profit before tax,251,DOLLARS(millions)
2018,S,Other Services,b_1-5,Total assets,3544,DOLLARS(millions)
2018,S,Other Services,b_1-5,Fixed tangible assets,1064,DOLLARS(millions)
2018,S,Other Services,c_6-9,Activity unit,1674,COUNT
2018,S,Other Services,c_6-9,Rolling mean employees,11787,COUNT
2018,S,Other Services,c_6-9,Salaries and wages paid,515,DOLLARS(millions)
2018,S,Other Services,c_6-9,"Sales, government funding, grants and subsidies",1517,DOLLARS(millions)
2018,S,Other Services,c_6-9,Total income,1602,DOLLARS(millions)
2018,S,Other Services,c_6-9,Total expenditure,1455,DOLLARS(millions)
2018,S,Other Services,c_6-9,Operating profit before tax,145,DOLLARS(millions)
2018,S,Other Services,c_6-9,Total assets,1318,DOLLARS(millions)
2018,S,Other Services,c_6-9,Fixed tangible assets,232,DOLLARS(millions)
2018,S,Other Services,d_10-19,Activity unit,891,COUNT
2018,S,Other Services,d_10-19,Rolling mean employees,11631,COUNT
2018,S,Other Services,d_10-19,Salaries and wages paid,530,DOLLARS(millions)
2018,S,Other Services,d_10-19,"Sales, government funding, grants and subsidies",1567,DOLLARS(millions)
2018,S,Other Services,d_10-19,Total income,1725,DOLLARS(millions)
2018,S,Other Services,d_10-19,Total expenditure,1545,DOLLARS(millions)
2018,S,Other Services,d_10-19,Operating profit before tax,142,DOLLARS(millions)
2018,S,Other Services,d_10-19,Total assets,1865,DOLLARS(millions)
2018,S,Other Services,d_10-19,Fixed tangible assets,535,DOLLARS(millions)
2018,S,Other Services,e_20-49,Activity unit,309,COUNT
2018,S,Other Services,e_20-49,Rolling mean employees,8676,COUNT
2018,S,Other Services,e_20-49,Salaries and wages paid,406,DOLLARS(millions)
2018,S,Other Services,e_20-49,"Sales, government funding, grants and subsidies",1220,DOLLARS(millions)
2018,S,Other Services,e_20-49,Total income,1475,DOLLARS(millions)
2018,S,Other Services,e_20-49,Total expenditure,1359,DOLLARS(millions)
2018,S,Other Services,e_20-49,Operating profit before tax,13,DOLLARS(millions)
2018,S,Other Services,e_20-49,Total assets,3222,DOLLARS(millions)
2018,S,Other Services,e_20-49,Fixed tangible assets,420,DOLLARS(millions)
2018,S,Other Services,f_50-99,Activity unit,57,COUNT
2018,S,Other Services,f_50-99,Rolling mean employees,3870,COUNT
2018,S,Other Services,f_50-99,Salaries and wages paid,183,DOLLARS(millions)
2018,S,Other Services,f_50-99,"Sales, government funding, grants and subsidies",537,DOLLARS(millions)
2018,S,Other Services,f_50-99,Total income,604,DOLLARS(millions)
2018,S,Other Services,f_50-99,Total expenditure,589,DOLLARS(millions)
2018,S,Other Services,f_50-99,Operating profit before tax,21,DOLLARS(millions)
2018,S,Other Services,f_50-99,Total assets,453,DOLLARS(millions)
2018,S,Other Services,f_50-99,Fixed tangible assets,150,DOLLARS(millions)
2018,S,Other Services,g_100-199,Activity unit,18,COUNT
2018,S,Other Services,g_100-199,Rolling mean employees,2358,COUNT
2018,S,Other Services,g_100-199,Salaries and wages paid,95,DOLLARS(millions)
2018,S,Other Services,g_100-199,"Sales, government funding, grants and subsidies",152,DOLLARS(millions)
2018,S,Other Services,g_100-199,Total income,295,DOLLARS(millions)
2018,S,Other Services,g_100-199,Total expenditure,286,DOLLARS(millions)
2018,S,Other Services,g_100-199,Operating profit before tax,8,DOLLARS(millions)
2018,S,Other Services,g_100-199,Total assets,240,DOLLARS(millions)
2018,S,Other Services,g_100-199,Fixed tangible assets,76,DOLLARS(millions)
2018,S,Other Services,h_200+,Activity unit,9,COUNT
2018,S,Other Services,h_200+,Rolling mean employees,3417,COUNT
2018,S,Other Services,h_200+,Salaries and wages paid,192,DOLLARS(millions)
2018,S,Other Services,h_200+,"Sales, government funding, grants and subsidies",495,DOLLARS(millions)
2018,S,Other Services,h_200+,Total income,614,DOLLARS(millions)
2018,S,Other Services,h_200+,Total expenditure,574,DOLLARS(millions)
2018,S,Other Services,h_200+,Operating profit before tax,23,DOLLARS(millions)
2018,S,Other Services,h_200+,Total assets,769,DOLLARS(millions)
2018,S,Other Services,h_200+,Fixed tangible assets,269,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Activity unit,22104,COUNT
2018,S,Other Services,i_Industry_Total,Rolling mean employees,62865,COUNT
2018,S,Other Services,i_Industry_Total,Salaries and wages paid,3118,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,"Sales, government funding, grants and subsidies",9637,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Total income,11019,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Total expenditure,9908,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Operating profit before tax,866,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Total assets,14398,DOLLARS(millions)
2018,S,Other Services,i_Industry_Total,Fixed tangible assets,3982,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Activity unit,484185,COUNT
2018,all,All Industries,j_Grand_Total,Rolling mean employees,1836279,COUNT
2018,all,All Industries,j_Grand_Total,Salaries and wages paid,106351,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,"Sales, government funding, grants and subsidies",605766,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Total income,691859,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Total expenditure,597623,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Operating profit before tax,85574,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Total assets,2068648,DOLLARS(millions)
2018,all,All Industries,j_Grand_Total,Fixed tangible assets,499274,DOLLARS(millions)
